-47.011543189209,-23.098345644976
-47.011543189672,-23.098345651236
-47.011543178756,-23.098345660816
-47.011543155204,-23.098345674654
-47.011543119523,-23.09834569278
-47.011543073443,-23.098345714958
-47.01154301805,-23.098345740003
-47.011542954332,-23.09834576755
-47.011542888143,-23.098345795473
-47.011542802445,-23.098345830307
-47.011542704121,-23.09834586922
-47.011542595628,-23.098345911739
-47.011542476402,-23.098345958071
-47.011542345012,-23.098346008048
-47.011542205722,-23.098346060783
-47.011542056558,-23.098346117171
-47.011541901202,-23.098346176197
-47.011541734613,-23.098346237258
-47.011541554751,-23.098346303126
-47.011541366459,-23.098346372389
-47.011541163628,-23.098346440319
-47.011540953747,-23.098346522875
-47.011540738199,-23.098346602999
-47.011540511202,-23.09834668292
-47.011540268877,-23.098346767779
-47.011540015466,-23.098346859729
-47.011539755589,-23.098346955042
-47.011539494207,-23.098347048107
-47.011539222424,-23.09834714447
-47.01153893385,-23.098347248187
-47.011538639623,-23.098347353402
-47.011538338386,-23.098347458631
-47.011538027308,-23.098347566203
-47.011537707889,-23.098347677178
-47.011537385642,-23.098347788475
-47.011537057011,-23.098347900662
-47.011536711456,-23.098348016641
-47.011536361666,-23.098348138491
-47.011536004544,-23.098348263579
-47.011535640648,-23.098348391521
-47.011535259016,-23.098348528499
-47.011534878872,-23.098348665271
-47.011534487688,-23.098348813044
-47.011534074412,-23.098348958742
-47.011533661268,-23.09834910656
-47.011533241328,-23.098349250529
-47.011532818903,-23.098349394656
-47.011532395564,-23.098349544123
-47.011531960478,-23.098349700614
-47.011531516095,-23.098349856172
-47.011531063653,-23.09835001279
-47.011530607332,-23.098350173001
-47.011530143076,-23.098350335885
-47.011529670991,-23.098350499983
-47.011529194614,-23.098350665138
-47.011528713998,-23.098350834942
-47.011528221697,-23.098351008166
-47.011527724232,-23.098351183342
-47.011527220784,-23.098351357986
-47.011526708768,-23.09835153657
-47.011526188593,-23.098351719244
-47.01152565957,-23.098351907027
-47.011525124087,-23.09835209747
-47.011524581155,-23.098352287793
-47.011524026916,-23.098352479349
-47.011523471607,-23.0983526697
-47.01152289488,-23.098352869744
-47.01152230438,-23.098353070472
-47.011521716503,-23.098353273821
-47.011521122678,-23.098353481801
-47.011520517787,-23.098353693967
-47.01151989259,-23.098353911154
-47.011519260742,-23.098354130048
-47.011518628359,-23.098354351278
-47.011517986357,-23.098354576752
-47.011517334292,-23.098354803398
-47.011516667555,-23.09835503412
-47.011515998977,-23.098355267319
-47.011515328242,-23.09835550181
-47.011514641451,-23.098355742534
-47.01151394652,-23.098355989078
-47.011513243656,-23.098356236868
-47.011512542005,-23.098356482717
-47.011511825117,-23.098356736317
-47.01151109661,-23.098356988845
-47.011510363655,-23.098357240462
-47.011509637863,-23.098357489831
-47.011508902104,-23.098357743754
-47.01150815865,-23.098357999407
-47.011507416025,-23.09835826033
-47.011506670401,-23.098358526816
-47.011505916661,-23.098358795098
-47.01150515734,-23.098359060505
-47.011504379733,-23.098359332557
-47.011503604913,-23.098359603658
-47.011502825615,-23.098359878256
-47.011502039838,-23.098360148161
-47.011501246729,-23.098360420798
-47.011500440293,-23.098360703912
-47.011499615857,-23.098360998063
-47.011498777615,-23.098361291912
-47.011497919639,-23.098361595009
-47.011497030404,-23.098361907985
-47.011496118333,-23.098362197437
-47.011495183595,-23.098362521523
-47.01149421567,-23.098362861489
-47.011493217018,-23.098363222013
-47.011492184157,-23.098363595611
-47.011491083786,-23.098363983016
-47.011489951292,-23.098364375658
-47.011488759701,-23.098364778909
-47.011487518798,-23.098365198272
-47.011486233006,-23.098365641757
-47.01148490933,-23.09836610076
-47.011483546428,-23.098366572917
-47.011482149798,-23.098367055108
-47.011480737116,-23.098367541978
-47.011479339235,-23.098368013979
-47.011477885104,-23.098368499915
-47.011476468544,-23.098368987648
-47.011475095902,-23.098369456967
-47.011473702004,-23.098369934036
-47.011472295257,-23.098370414828
-47.011470854215,-23.098370899072
-47.01146939579,-23.098371399697
-47.011467947133,-23.098371885071
-47.011466555531,-23.098372369672
-47.011465118815,-23.098372854944
-47.011463679667,-23.098373334096
-47.011462265387,-23.098373811567
-47.011460841876,-23.098374309602
-47.011459433573,-23.098374779919
-47.011458039767,-23.098375258048
-47.011456658502,-23.098375735336
-47.011455295306,-23.098376197399
-47.011453948836,-23.098376659738
-47.011452607552,-23.098377122118
-47.011451258952,-23.098377585736
-47.011449905812,-23.098378048743
-47.011448538522,-23.098378527033
-47.011447171001,-23.098378992546
-47.011445784394,-23.098379472878
-47.011444384819,-23.098379942477
-47.011443015137,-23.098380425732
-47.011441607565,-23.098380895773
-47.011440192167,-23.098381376832
-47.011438803398,-23.098381858421
-47.011437384275,-23.098382339935
-47.01143596043,-23.098382820582
-47.011434544467,-23.098383299031
-47.011433115425,-23.098383793078
-47.011431682863,-23.098384285047
-47.011430257573,-23.098384777887
-47.011428797004,-23.098385277513
-47.01142736938,-23.098385772745
-47.011425939628,-23.098386267974
-47.011424496112,-23.098386757006
-47.011423034824,-23.098387265867
-47.011421546085,-23.098387785545
-47.011420050683,-23.098388295073
-47.011418533192,-23.098388825835
-47.011417014004,-23.098389348367
-47.01141548028,-23.098389867085
-47.011413945123,-23.098390391064
-47.011412410794,-23.098390908587
-47.011410857926,-23.098391422762
-47.011409310092,-23.098391959286
-47.01140775937,-23.098392502026
-47.011406196469,-23.098393028307
-47.01140464068,-23.098393575134
-47.011403127306,-23.098394060597
-47.011401557481,-23.098394587447
-47.011399974732,-23.098395142889
-47.011398372849,-23.098395708694
-47.0113967546,-23.098396264377
